,temp_air,ghi,dni,dhi,wind_speed
2022-01-18 06:00:00,0.91,0.0,-0.0,0.0,3.72
2022-01-18 07:00:00,1.49,0.0,-0.0,0.0,3.79
2022-01-18 08:00:00,2.43,0.0,-0.0,0.0,4.69
2022-01-18 09:00:00,3.07,20.0,33.9,18.0,5.1
2022-01-18 10:00:00,3.3,67.0,67.82,57.0,5.59
2022-01-18 11:00:00,3.08,101.0,72.82,86.0,5.24
2022-01-18 12:00:00,3.31,110.0,56.37,97.0,5.17
2022-01-18 13:00:00,3.25,152.0,277.65,91.0,5.24
2022-01-18 14:00:00,3.24,127.0,373.66,62.0,5.24
2022-01-18 15:00:00,2.95,41.0,72.54,34.0,5.03
2022-01-18 16:00:00,2.45,0.0,-0.0,0.0,4.62
2022-01-18 17:00:00,1.94,0.0,-0.0,0.0,4.48
2022-01-18 18:00:00,1.63,0.0,-0.0,0.0,4.28
2022-01-18 19:00:00,1.27,0.0,-0.0,0.0,3.79
2022-01-18 20:00:00,0.89,0.0,-0.0,0.0,3.52
2022-01-18 21:00:00,1.01,0.0,-0.0,0.0,3.79
2022-01-18 22:00:00,1.18,0.0,-0.0,0.0,4.0
2022-01-18 23:00:00,1.65,0.0,-0.0,0.0,4.21
2022-01-19 00:00:00,1.92,0.0,-0.0,0.0,4.34
2022-01-19 01:00:00,1.82,0.0,-0.0,0.0,4.28
2022-01-19 02:00:00,1.67,0.0,-0.0,0.0,3.79
2022-01-19 03:00:00,1.16,0.0,-0.0,0.0,3.1
2022-01-19 04:00:00,0.45,0.0,-0.0,0.0,2.62
2022-01-19 05:00:00,0.04,0.0,-0.0,0.0,2.34
2022-01-19 06:00:00,-0.63,0.0,-0.0,0.0,2.07
2022-01-19 07:00:00,-1.34,0.0,-0.0,0.0,1.79
2022-01-19 08:00:00,-1.5,0.0,-0.0,0.0,1.66
2022-01-19 09:00:00,-1.95,33.0,226.73,19.0,1.66
2022-01-19 10:00:00,-0.95,116.0,471.93,45.0,1.17
2022-01-19 11:00:00,0.52,180.0,587.87,57.0,1.66
2022-01-19 12:00:00,1.25,186.0,444.26,82.0,1.72
2022-01-19 13:00:00,1.73,165.0,349.23,87.0,1.24
2022-01-19 14:00:00,1.9,144.0,534.55,49.0,0.48
2022-01-19 15:00:00,1.43,64.0,328.95,31.0,0.48
2022-01-19 16:00:00,0.05,0.0,-0.0,0.0,0.76
2022-01-19 17:00:00,-0.26,0.0,-0.0,0.0,1.31
2022-01-19 18:00:00,-0.54,0.0,-0.0,0.0,1.1
2022-01-19 19:00:00,-0.42,0.0,-0.0,0.0,0.83
2022-01-19 20:00:00,-0.57,0.0,-0.0,0.0,1.17
2022-01-19 21:00:00,-1.11,0.0,-0.0,0.0,1.38
2022-01-19 22:00:00,-1.35,0.0,-0.0,0.0,1.17
2022-01-19 23:00:00,-1.24,0.0,-0.0,0.0,1.1
2022-01-20 00:00:00,-1.53,0.0,-0.0,0.0,0.69
2022-01-20 01:00:00,-1.02,0.0,-0.0,0.0,0.62
2022-01-20 02:00:00,-0.83,0.0,-0.0,0.0,0.62
2022-01-20 03:00:00,-0.1,0.0,-0.0,0.0,0.41
2022-01-20 04:00:00,0.02,0.0,-0.0,0.0,0.0
2022-01-20 05:00:00,-0.5,0.0,-0.0,0.0,0.41
2022-01-20 06:00:00,-0.71,0.0,-0.0,0.0,0.69
2022-01-20 07:00:00,-1.13,0.0,-0.0,0.0,1.1
2022-01-20 08:00:00,-0.55,0.0,-0.0,0.0,1.52
2022-01-20 09:00:00,-0.32,24.0,61.91,20.0,1.1
2022-01-20 10:00:00,-0.72,64.0,39.07,58.0,1.93
2022-01-20 11:00:00,0.04,114.0,103.48,92.0,2.0
2022-01-20 12:00:00,0.72,142.0,151.47,106.0,2.69
2022-01-20 13:00:00,1.24,130.0,132.1,100.0,2.83
2022-01-20 14:00:00,1.58,105.0,159.71,76.0,2.83
2022-01-20 15:00:00,1.41,34.0,19.19,32.0,2.34
2022-01-20 16:00:00,1.09,0.0,0.0,0.0,2.21
2022-01-20 17:00:00,0.79,0.0,-0.0,0.0,2.21
2022-01-20 18:00:00,1.06,0.0,-0.0,0.0,2.21
2022-01-20 19:00:00,0.97,0.0,-0.0,0.0,2.34
2022-01-20 20:00:00,0.86,0.0,-0.0,0.0,2.55
2022-01-20 21:00:00,0.58,0.0,-0.0,0.0,2.76
2022-01-20 22:00:00,0.65,0.0,-0.0,0.0,2.83
2022-01-20 23:00:00,0.58,0.0,-0.0,0.0,2.69
2022-01-21 00:00:00,0.52,0.0,-0.0,0.0,2.34
2022-01-21 01:00:00,0.26,0.0,-0.0,0.0,2.21
2022-01-21 02:00:00,-0.04,0.0,-0.0,0.0,2.0
2022-01-21 03:00:00,-0.17,0.0,-0.0,0.0,1.79
2022-01-21 04:00:00,-0.73,0.0,-0.0,0.0,1.52
2022-01-21 05:00:00,-1.01,0.0,-0.0,0.0,1.59
2022-01-21 06:00:00,-0.87,0.0,-0.0,0.0,1.24
2022-01-21 07:00:00,-1.13,0.0,-0.0,0.0,1.45
2022-01-21 08:00:00,-1.26,0.0,-0.0,0.0,1.38
2022-01-21 09:00:00,-1.13,23.0,44.39,20.0,1.38
2022-01-21 10:00:00,0.51,95.0,204.09,63.0,1.59
2022-01-21 11:00:00,1.15,176.0,509.1,66.0,1.86
2022-01-21 12:00:00,2.13,209.0,596.62,65.0,1.86
2022-01-21 13:00:00,2.45,177.0,402.7,84.0,1.72
2022-01-21 14:00:00,2.75,128.0,307.24,71.0,2.07
2022-01-21 15:00:00,3.06,61.0,212.56,38.0,2.0
2022-01-21 16:00:00,2.81,0.0,0.0,0.0,1.79
2022-01-21 17:00:00,2.44,0.0,-0.0,0.0,1.72
2022-01-21 18:00:00,2.57,0.0,-0.0,0.0,1.59
2022-01-21 19:00:00,1.83,0.0,-0.0,0.0,1.66
2022-01-21 20:00:00,1.94,0.0,-0.0,0.0,1.66
2022-01-21 21:00:00,1.72,0.0,-0.0,0.0,1.66
2022-01-21 22:00:00,0.91,0.0,-0.0,0.0,2.14
2022-01-21 23:00:00,0.26,0.0,-0.0,0.0,2.14
2022-01-22 00:00:00,0.02,0.0,-0.0,0.0,2.07
2022-01-22 01:00:00,-0.11,0.0,-0.0,0.0,1.79
2022-01-22 02:00:00,-0.06,0.0,-0.0,0.0,1.86
2022-01-22 03:00:00,-0.28,0.0,-0.0,0.0,1.17
2022-01-22 04:00:00,-0.52,0.0,-0.0,0.0,1.1
2022-01-22 05:00:00,-0.19,0.0,-0.0,0.0,1.72
2022-01-22 06:00:00,0.7,0.0,-0.0,0.0,1.1
2022-01-22 07:00:00,0.34,0.0,-0.0,0.0,1.1
2022-01-22 08:00:00,-0.79,0.0,-0.0,0.0,0.97
2022-01-22 09:00:00,-0.32,7.0,0.0,7.0,1.31
2022-01-22 10:00:00,1.23,44.0,0.0,44.0,1.1
2022-01-22 11:00:00,1.75,135.0,182.11,95.0,1.66
2022-01-22 12:00:00,2.56,155.0,191.73,108.0,2.0
2022-01-22 13:00:00,3.05,140.0,157.53,103.0,2.48
2022-01-22 14:00:00,3.45,91.0,68.58,78.0,2.48
2022-01-22 15:00:00,3.24,71.0,293.93,38.0,2.28
2022-01-22 16:00:00,2.48,0.0,0.0,0.0,2.28
2022-01-22 17:00:00,2.15,0.0,-0.0,0.0,2.69
2022-01-22 18:00:00,1.92,0.0,-0.0,0.0,2.97
2022-01-22 19:00:00,2.0,0.0,-0.0,0.0,3.52
2022-01-22 20:00:00,1.96,0.0,-0.0,0.0,4.21
2022-01-22 21:00:00,1.9,0.0,-0.0,0.0,4.97
2022-01-22 22:00:00,2.67,0.0,-0.0,0.0,5.59
2022-01-22 23:00:00,2.8,0.0,-0.0,0.0,5.45
2022-01-23 00:00:00,2.95,0.0,-0.0,0.0,5.59
2022-01-23 01:00:00,3.2,0.0,-0.0,0.0,5.52
2022-01-23 02:00:00,3.45,0.0,-0.0,0.0,5.45
2022-01-23 03:00:00,3.58,0.0,-0.0,0.0,6.0
2022-01-23 04:00:00,4.0,0.0,-0.0,0.0,6.34
2022-01-23 05:00:00,4.29,0.0,-0.0,0.0,6.48
2022-01-23 06:00:00,4.56,0.0,-0.0,0.0,6.41
2022-01-23 07:00:00,4.78,0.0,-0.0,0.0,6.69
2022-01-23 08:00:00,5.12,0.0,-0.0,0.0,6.9
2022-01-23 09:00:00,5.39,23.0,27.08,21.0,7.38
2022-01-23 10:00:00,5.95,74.0,61.13,64.0,7.79
2022-01-23 11:00:00,5.88,91.0,26.87,85.0,8.28
2022-01-23 12:00:00,6.25,151.0,164.64,110.0,8.62
2022-01-23 13:00:00,6.93,169.0,305.55,96.0,8.21
2022-01-23 14:00:00,7.48,155.0,511.15,56.0,7.93
2022-01-23 15:00:00,7.86,47.0,51.54,41.0,7.31
2022-01-23 16:00:00,7.6,0.0,0.0,0.0,6.76
2022-01-23 17:00:00,6.48,0.0,-0.0,0.0,7.03
2022-01-23 18:00:00,5.64,0.0,-0.0,0.0,6.21
2022-01-23 19:00:00,4.83,0.0,-0.0,0.0,5.86
2022-01-23 20:00:00,4.17,0.0,-0.0,0.0,5.66
2022-01-23 21:00:00,3.46,0.0,-0.0,0.0,5.66
2022-01-23 22:00:00,3.25,0.0,-0.0,0.0,6.14
2022-01-23 23:00:00,2.75,0.0,-0.0,0.0,6.14
2022-01-24 00:00:00,2.67,0.0,-0.0,0.0,6.0
2022-01-24 01:00:00,2.46,0.0,-0.0,0.0,6.07
2022-01-24 02:00:00,2.06,0.0,-0.0,0.0,6.07
2022-01-24 03:00:00,1.84,0.0,-0.0,0.0,5.72
2022-01-24 04:00:00,2.05,0.0,-0.0,0.0,6.0
2022-01-24 05:00:00,2.01,0.0,-0.0,0.0,6.0
2022-01-24 06:00:00,2.21,0.0,-0.0,0.0,5.93
2022-01-24 07:00:00,2.26,0.0,-0.0,0.0,5.86
2022-01-24 08:00:00,2.22,0.0,-0.0,0.0,5.72
2022-01-24 09:00:00,2.37,32.0,77.74,26.0,5.45
2022-01-24 10:00:00,2.76,121.0,370.91,59.0,5.93
2022-01-24 11:00:00,3.62,177.0,427.07,80.0,5.79
2022-01-24 12:00:00,4.75,222.0,612.62,67.0,5.52
2022-01-24 13:00:00,5.52,205.0,547.24,72.0,6.14
2022-01-24 14:00:00,5.86,155.0,464.9,63.0,5.86
2022-01-24 15:00:00,5.62,81.0,356.42,38.0,5.59
2022-01-24 16:00:00,5.0,0.0,0.0,0.0,5.38
2022-01-24 17:00:00,4.37,0.0,-0.0,0.0,4.9
2022-01-24 18:00:00,4.36,0.0,-0.0,0.0,4.69
2022-01-24 19:00:00,4.46,0.0,-0.0,0.0,4.69
2022-01-24 20:00:00,4.69,0.0,-0.0,0.0,4.83
2022-01-24 21:00:00,4.88,0.0,-0.0,0.0,4.97
2022-01-24 22:00:00,4.88,0.0,-0.0,0.0,5.45
2022-01-24 23:00:00,4.92,0.0,-0.0,0.0,6.0
2022-01-25 00:00:00,5.2,0.0,-0.0,0.0,6.0
2022-01-25 01:00:00,5.41,0.0,-0.0,0.0,6.21
2022-01-25 02:00:00,5.56,0.0,-0.0,0.0,6.48
2022-01-25 03:00:00,5.73,0.0,-0.0,0.0,6.41
2022-01-25 04:00:00,5.87,0.0,-0.0,0.0,6.62
2022-01-25 05:00:00,6.02,0.0,-0.0,0.0,6.62
2022-01-25 06:00:00,5.94,0.0,-0.0,0.0,6.76
2022-01-25 07:00:00,6.21,0.0,-0.0,0.0,6.62
2022-01-25 08:00:00,6.46,0.0,-0.0,0.0,6.76
2022-01-25 09:00:00,6.86,16.0,0.0,16.0,7.03
2022-01-25 10:00:00,7.06,47.0,0.0,47.0,6.9
2022-01-25 11:00:00,7.58,38.0,0.0,38.0,6.83
2022-01-25 12:00:00,7.87,59.0,0.0,59.0,6.97
2022-01-25 13:00:00,8.27,104.0,32.36,96.0,6.62
2022-01-25 14:00:00,8.54,33.0,0.0,33.0,7.59
2022-01-25 15:00:00,8.91,20.0,0.0,20.0,7.72
2022-01-25 16:00:00,9.16,0.0,0.0,0.0,7.79
2022-01-25 17:00:00,9.49,0.0,-0.0,0.0,7.79
2022-01-25 18:00:00,9.51,0.0,-0.0,0.0,7.66
2022-01-25 19:00:00,9.39,0.0,-0.0,0.0,7.38
2022-01-25 20:00:00,9.44,0.0,-0.0,0.0,6.9
2022-01-25 21:00:00,8.92,0.0,-0.0,0.0,6.28
2022-01-25 22:00:00,8.56,0.0,-0.0,0.0,5.45
2022-01-25 23:00:00,8.01,0.0,-0.0,0.0,5.38
2022-01-26 00:00:00,7.52,0.0,-0.0,0.0,5.38
2022-01-26 01:00:00,7.03,0.0,-0.0,0.0,5.45
2022-01-26 02:00:00,6.58,0.0,-0.0,0.0,5.79
2022-01-26 03:00:00,6.21,0.0,-0.0,0.0,6.0
2022-01-26 04:00:00,5.38,0.0,-0.0,0.0,6.28
2022-01-26 05:00:00,5.08,0.0,-0.0,0.0,6.21
2022-01-26 06:00:00,4.69,0.0,-0.0,0.0,6.21
2022-01-26 07:00:00,4.6,0.0,-0.0,0.0,6.0
2022-01-26 08:00:00,4.48,0.0,-0.0,0.0,6.0
2022-01-26 09:00:00,4.4,50.0,285.27,26.0,6.0
2022-01-26 10:00:00,4.84,131.0,429.56,56.0,5.72
2022-01-26 11:00:00,5.35,181.0,408.49,85.0,5.38
2022-01-26 12:00:00,5.76,169.0,202.86,116.0,5.45
2022-01-26 13:00:00,5.83,222.0,624.12,65.0,5.66
2022-01-26 14:00:00,6.28,177.0,600.33,53.0,5.72
2022-01-26 15:00:00,5.99,96.0,463.96,36.0,5.24
2022-01-26 16:00:00,5.58,0.0,0.0,0.0,5.03
2022-01-26 17:00:00,5.04,0.0,-0.0,0.0,5.03
2022-01-26 18:00:00,4.84,0.0,-0.0,0.0,4.9
2022-01-26 19:00:00,4.51,0.0,-0.0,0.0,4.76
2022-01-26 20:00:00,4.54,0.0,-0.0,0.0,4.83
2022-01-26 21:00:00,4.27,0.0,-0.0,0.0,4.62
2022-01-26 22:00:00,4.35,0.0,-0.0,0.0,4.76
2022-01-26 23:00:00,4.25,0.0,-0.0,0.0,4.69
2022-01-27 00:00:00,4.5,0.0,-0.0,0.0,4.76
2022-01-27 01:00:00,4.85,0.0,-0.0,0.0,4.76
2022-01-27 02:00:00,4.98,0.0,-0.0,0.0,4.9
2022-01-27 03:00:00,5.55,0.0,-0.0,0.0,5.03
2022-01-27 04:00:00,5.74,0.0,-0.0,0.0,5.24
2022-01-27 05:00:00,6.0,0.0,-0.0,0.0,5.38
2022-01-27 06:00:00,6.08,0.0,-0.0,0.0,5.52
2022-01-27 07:00:00,6.22,0.0,-0.0,0.0,5.72
2022-01-27 08:00:00,6.22,0.0,-0.0,0.0,5.86
2022-01-27 09:00:00,6.73,18.0,0.0,18.0,5.66
2022-01-27 10:00:00,7.21,86.0,78.44,72.0,5.38
2022-01-27 11:00:00,7.67,139.0,146.38,104.0,5.17
2022-01-27 12:00:00,8.24,185.0,282.46,110.0,6.48
2022-01-27 13:00:00,8.44,45.0,0.0,45.0,6.07
2022-01-27 14:00:00,8.32,85.0,28.44,79.0,6.14
2022-01-27 15:00:00,7.99,23.0,0.0,23.0,6.76
2022-01-27 16:00:00,7.67,3.0,0.0,3.0,6.97
2022-01-27 17:00:00,7.25,0.0,-0.0,0.0,6.9
2022-01-27 18:00:00,7.14,0.0,-0.0,0.0,7.38
2022-01-27 19:00:00,7.06,0.0,-0.0,0.0,7.24
2022-01-27 20:00:00,6.92,0.0,-0.0,0.0,7.31
2022-01-27 21:00:00,6.59,0.0,-0.0,0.0,7.38
2022-01-27 22:00:00,6.86,0.0,-0.0,0.0,8.21
2022-01-27 23:00:00,7.05,0.0,-0.0,0.0,8.34
2022-01-28 00:00:00,7.15,0.0,-0.0,0.0,8.62
2022-01-28 01:00:00,7.23,0.0,-0.0,0.0,8.62
2022-01-28 02:00:00,7.55,0.0,-0.0,0.0,8.69
2022-01-28 03:00:00,7.97,0.0,-0.0,0.0,8.62
2022-01-28 04:00:00,8.09,0.0,-0.0,0.0,8.41
2022-01-28 05:00:00,8.25,0.0,-0.0,0.0,8.28
2022-01-28 06:00:00,6.72,0.0,-0.0,0.0,9.59
2022-01-28 07:00:00,5.42,0.0,-0.0,0.0,8.55
2022-01-28 08:00:00,4.33,0.0,-0.0,0.0,7.66
2022-01-28 09:00:00,3.33,60.0,371.53,26.0,7.72
2022-01-28 10:00:00,2.93,21.0,0.0,21.0,9.1
2022-01-28 11:00:00,2.72,195.0,464.46,82.0,8.76
2022-01-28 12:00:00,2.88,118.0,33.35,109.0,9.17
2022-01-28 13:00:00,2.76,122.0,49.92,109.0,9.24
2022-01-28 14:00:00,2.91,156.0,347.99,81.0,9.45
2022-01-28 15:00:00,2.5,89.0,296.5,48.0,8.41
2022-01-28 16:00:00,2.3,7.0,0.0,7.0,8.14
2022-01-28 17:00:00,1.79,0.0,-0.0,0.0,7.93
2022-01-28 18:00:00,1.33,0.0,-0.0,0.0,7.59
2022-01-28 19:00:00,1.05,0.0,-0.0,0.0,7.79
2022-01-28 20:00:00,1.16,0.0,-0.0,0.0,7.66
2022-01-28 21:00:00,1.06,0.0,-0.0,0.0,7.72
2022-01-28 22:00:00,0.63,0.0,-0.0,0.0,6.69
2022-01-28 23:00:00,0.53,0.0,-0.0,0.0,6.28
2022-01-29 00:00:00,0.55,0.0,-0.0,0.0,6.28
2022-01-29 01:00:00,0.77,0.0,-0.0,0.0,6.41
2022-01-29 02:00:00,0.82,0.0,-0.0,0.0,6.62
2022-01-29 03:00:00,0.99,0.0,-0.0,0.0,6.69
2022-01-29 04:00:00,1.19,0.0,-0.0,0.0,6.69
2022-01-29 05:00:00,0.84,0.0,-0.0,0.0,6.62
2022-01-29 06:00:00,0.74,0.0,-0.0,0.0,6.34
2022-01-29 07:00:00,0.36,0.0,-0.0,0.0,6.07
2022-01-29 08:00:00,0.54,0.0,-0.0,0.0,5.66
2022-01-29 09:00:00,0.43,63.0,356.53,29.0,5.45
2022-01-29 10:00:00,0.84,157.0,578.99,49.0,5.93
2022-01-29 11:00:00,1.26,219.0,613.96,67.0,5.24
2022-01-29 12:00:00,1.88,129.0,47.39,116.0,6.34
2022-01-29 13:00:00,2.29,99.0,11.32,96.0,5.52
2022-01-29 14:00:00,2.74,162.0,349.81,85.0,4.9
2022-01-29 15:00:00,2.55,103.0,405.98,45.0,4.76
2022-01-29 16:00:00,2.26,9.0,0.0,9.0,4.41
2022-01-29 17:00:00,1.93,0.0,-0.0,0.0,3.79
2022-01-29 18:00:00,1.02,0.0,-0.0,0.0,3.38
2022-01-29 19:00:00,0.33,0.0,-0.0,0.0,3.45
2022-01-29 20:00:00,-0.12,0.0,-0.0,0.0,2.69
2022-01-29 21:00:00,-0.25,0.0,-0.0,0.0,2.21
2022-01-29 22:00:00,-0.17,0.0,-0.0,0.0,2.9
2022-01-29 23:00:00,-0.24,0.0,-0.0,0.0,2.76
2022-01-30 00:00:00,-0.14,0.0,-0.0,0.0,3.31
2022-01-30 01:00:00,0.23,0.0,-0.0,0.0,4.07
2022-01-30 02:00:00,0.6,0.0,-0.0,0.0,5.03
2022-01-30 03:00:00,1.61,0.0,-0.0,0.0,5.86
2022-01-30 04:00:00,1.36,0.0,-0.0,0.0,5.79
2022-01-30 05:00:00,1.57,0.0,-0.0,0.0,5.45
2022-01-30 06:00:00,2.1,0.0,-0.0,0.0,5.17
2022-01-30 07:00:00,2.45,0.0,-0.0,0.0,5.17
2022-01-30 08:00:00,2.69,0.0,-0.0,0.0,5.31
2022-01-30 09:00:00,2.62,68.0,402.76,28.0,5.52
2022-01-30 10:00:00,2.84,152.0,492.9,58.0,5.66
2022-01-30 11:00:00,3.63,231.0,674.75,61.0,5.59
2022-01-30 12:00:00,3.88,263.0,724.4,61.0,6.69
2022-01-30 13:00:00,4.25,252.0,704.78,62.0,6.83
2022-01-30 14:00:00,4.14,201.0,653.95,54.0,6.41
2022-01-30 15:00:00,3.97,114.0,494.88,41.0,5.86
2022-01-30 16:00:00,3.33,10.0,0.0,10.0,5.31
2022-01-30 17:00:00,2.71,0.0,-0.0,0.0,4.9
2022-01-30 18:00:00,2.5,0.0,-0.0,0.0,4.62
2022-01-30 19:00:00,2.62,0.0,-0.0,0.0,4.55
2022-01-30 20:00:00,2.23,0.0,-0.0,0.0,4.55
2022-01-30 21:00:00,2.28,0.0,-0.0,0.0,4.41
2022-01-30 22:00:00,2.26,0.0,-0.0,0.0,4.76
2022-01-30 23:00:00,2.68,0.0,-0.0,0.0,4.76
2022-01-31 00:00:00,2.81,0.0,-0.0,0.0,4.76
2022-01-31 01:00:00,3.34,0.0,-0.0,0.0,4.97
2022-01-31 02:00:00,3.57,0.0,-0.0,0.0,5.31
2022-01-31 03:00:00,3.41,0.0,-0.0,0.0,5.52
2022-01-31 04:00:00,3.5,0.0,-0.0,0.0,5.59
2022-01-31 05:00:00,3.19,0.0,-0.0,0.0,5.52
2022-01-31 06:00:00,3.02,0.0,-0.0,0.0,5.72
2022-01-31 07:00:00,3.06,0.0,-0.0,0.0,5.86
2022-01-31 08:00:00,3.0,0.0,-0.0,0.0,6.0
2022-01-31 09:00:00,3.0,43.0,58.05,37.0,6.21
2022-01-31 10:00:00,3.27,92.0,66.67,79.0,6.21
2022-01-31 11:00:00,3.61,118.0,46.8,106.0,6.55
2022-01-31 12:00:00,3.71,124.0,31.75,115.0,6.14
2022-01-31 13:00:00,3.86,161.0,134.89,124.0,6.62
2022-01-31 14:00:00,3.85,107.0,52.28,95.0,6.76
2022-01-31 15:00:00,3.72,63.0,45.99,56.0,7.45
2022-01-31 16:00:00,3.05,4.0,0.0,4.0,7.14
2022-01-31 17:00:00,3.12,0.0,-0.0,0.0,7.31
2022-01-31 18:00:00,3.19,0.0,-0.0,0.0,7.49
2022-01-31 19:00:00,3.27,0.0,-0.0,0.0,7.66
2022-01-31 20:00:00,3.34,0.0,-0.0,0.0,7.84
2022-01-31 21:00:00,3.42,0.0,-0.0,0.0,8.01
2022-01-31 22:00:00,3.49,0.0,-0.0,0.0,8.19
2022-01-31 23:00:00,3.56,0.0,-0.0,0.0,8.37
2022-02-01 00:00:00,3.64,0.0,-0.0,0.0,8.54
2022-02-01 01:00:00,3.71,0.0,-0.0,0.0,8.72
2022-02-01 02:00:00,3.78,0.0,-0.0,0.0,8.89
2022-02-01 03:00:00,3.86,0.0,-0.0,0.0,9.07
2022-02-01 04:00:00,3.93,0.0,-0.0,0.0,9.24
2022-02-01 05:00:00,4.0,0.0,-0.0,0.0,9.42
2022-02-01 06:00:00,4.08,0.0,-0.0,0.0,9.59
2022-02-01 07:00:00,4.15,0.0,-0.0,0.0,9.77
2022-02-01 08:00:00,3.46,0.0,-0.0,0.0,9.52
2022-02-01 09:00:00,3.35,13.0,0.0,13.0,9.38
2022-02-01 10:00:00,2.72,16.0,0.0,16.0,9.52
2022-02-01 11:00:00,2.52,20.0,0.0,20.0,9.03
2022-02-01 12:00:00,2.69,34.0,0.0,34.0,8.83
2022-02-01 13:00:00,2.7,50.0,0.0,50.0,8.34
2022-02-01 14:00:00,2.72,67.0,0.0,67.0,7.52
2022-02-01 15:00:00,2.71,42.0,0.0,42.0,6.76
2022-02-01 16:00:00,2.5,14.0,0.0,14.0,5.86
2022-02-01 17:00:00,2.06,0.0,-0.0,0.0,5.24
2022-02-01 18:00:00,1.93,0.0,-0.0,0.0,4.97
2022-02-01 19:00:00,1.57,0.0,-0.0,0.0,4.62
2022-02-01 20:00:00,1.16,0.0,-0.0,0.0,4.28
2022-02-01 21:00:00,0.62,0.0,-0.0,0.0,4.21
2022-02-01 22:00:00,-0.12,0.0,-0.0,0.0,3.79
2022-02-01 23:00:00,-0.47,0.0,-0.0,0.0,3.52
2022-02-02 00:00:00,-0.7,0.0,-0.0,0.0,3.79
2022-02-02 01:00:00,-1.04,0.0,-0.0,0.0,4.34
2022-02-02 02:00:00,-1.21,0.0,-0.0,0.0,4.69
2022-02-02 03:00:00,-1.25,0.0,-0.0,0.0,4.21
2022-02-02 04:00:00,-1.63,0.0,-0.0,0.0,3.66
2022-02-02 05:00:00,-1.61,0.0,-0.0,0.0,3.45
2022-02-02 06:00:00,-1.37,0.0,-0.0,0.0,3.38
2022-02-02 07:00:00,-1.4,0.0,-0.0,0.0,3.24
2022-02-02 08:00:00,-0.94,0.0,-0.0,0.0,3.45
2022-02-02 09:00:00,-0.1,31.0,8.95,30.0,4.21
2022-02-02 10:00:00,0.77,116.0,137.38,88.0,5.03
2022-02-02 11:00:00,1.67,98.0,11.3,95.0,5.03
2022-02-02 12:00:00,2.33,63.0,0.0,63.0,6.76
2022-02-02 13:00:00,2.68,96.0,7.04,94.0,7.1
2022-02-02 14:00:00,3.09,114.0,58.53,100.0,6.34
2022-02-02 15:00:00,3.25,63.0,30.9,58.0,6.14
2022-02-02 16:00:00,3.06,12.0,0.0,12.0,5.66
2022-02-02 17:00:00,3.09,0.0,-0.0,0.0,5.72
2022-02-02 18:00:00,3.3,0.0,-0.0,0.0,6.28
2022-02-02 19:00:00,3.93,0.0,-0.0,0.0,6.55
2022-02-02 20:00:00,4.55,0.0,-0.0,0.0,7.17
2022-02-02 21:00:00,5.24,0.0,-0.0,0.0,8.0
2022-02-02 22:00:00,6.21,0.0,-0.0,0.0,8.83
2022-02-02 23:00:00,6.83,0.0,-0.0,0.0,9.45
2022-02-03 00:00:00,7.09,0.0,-0.0,0.0,9.79
2022-02-03 01:00:00,7.28,0.0,-0.0,0.0,10.07
2022-02-03 02:00:00,7.6,0.0,-0.0,0.0,10.07
2022-02-03 03:00:00,7.7,0.0,-0.0,0.0,9.93
2022-02-03 04:00:00,7.83,0.0,-0.0,0.0,9.72
2022-02-03 05:00:00,7.98,0.0,-0.0,0.0,9.52
2022-02-03 06:00:00,7.72,0.0,-0.0,0.0,9.24
2022-02-03 07:00:00,7.48,0.0,-0.0,0.0,8.9
2022-02-03 08:00:00,7.38,0.0,-0.0,0.0,8.41
2022-02-03 09:00:00,7.34,38.0,17.22,36.0,8.0
2022-02-03 10:00:00,7.3,51.0,0.0,51.0,7.66
2022-02-03 11:00:00,7.52,44.0,0.0,44.0,7.38
2022-02-03 12:00:00,7.58,45.0,0.0,45.0,6.9
2022-02-03 13:00:00,7.48,40.0,0.0,40.0,7.1
2022-02-03 14:00:00,7.1,77.0,4.1,76.0,7.1
2022-02-03 15:00:00,6.86,43.0,0.0,43.0,7.45
2022-02-03 16:00:00,6.55,11.0,0.0,11.0,7.1
2022-02-03 17:00:00,6.13,0.0,-0.0,0.0,6.9
2022-02-03 18:00:00,5.79,0.0,-0.0,0.0,6.9
2022-02-03 19:00:00,5.55,0.0,-0.0,0.0,7.03
2022-02-03 20:00:00,5.25,0.0,-0.0,0.0,6.76
2022-02-03 21:00:00,5.06,0.0,-0.0,0.0,6.55
2022-02-03 22:00:00,4.82,0.0,-0.0,0.0,5.86
2022-02-03 23:00:00,5.03,0.0,-0.0,0.0,4.83
2022-02-04 00:00:00,5.11,0.0,-0.0,0.0,4.0
2022-02-04 01:00:00,4.8,0.0,-0.0,0.0,3.93
2022-02-04 02:00:00,4.52,0.0,-0.0,0.0,3.38
2022-02-04 03:00:00,4.01,0.0,-0.0,0.0,3.59
2022-02-04 04:00:00,3.57,0.0,-0.0,0.0,3.93
2022-02-04 05:00:00,3.29,0.0,-0.0,0.0,4.07
2022-02-04 06:00:00,2.93,0.0,-0.0,0.0,3.86
2022-02-04 07:00:00,2.83,0.0,-0.0,0.0,4.0
2022-02-04 08:00:00,2.75,0.0,0.0,0.0,4.41
2022-02-04 09:00:00,2.8,51.0,58.07,44.0,5.17
2022-02-04 10:00:00,4.26,162.0,413.15,74.0,6.07
